LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,JobsReported,DateApproved,Lender,CD
24375.0,EWA BEACH,HI,96706,524210,Subchapter S Corporation,Unknown,Unanswered,Unanswered,4,2020-04-30,FIRST HAWAIIAN BANK,HI-01
20800.0,PUKALANI,HI,96788,722310,Self-Employed Individuals,Unanswered,Unanswered,Non-Veteran,1,05/20/2020,"American Savings Bank, FSB(First State Bank)",HI-02
5900.0,Honolulu,HI,96817,561510,Corporation,Asian,Male Owned,Non-Veteran,3,2020-04-30,Hawaii National Bank.,HI-01
26247.5,Kula,HI,96790,541410,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,3,05/01/2020,FIRST HAWAIIAN BANK,HI-02
39200.0,HONOLULU,HI,96816,621210,Corporation,Unknown,,Unanswered,4,04/07/2020,FIRST HAWAIIAN BANK,HI-01
2500.0,HONOLULU,HI,96816,541921,Corporation,Unknown,,Unanswered,0,06/10/2020,Central Pacific Bank,HI-01
4800.0,Honolulu,HI,96821,541219,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,0,05/06/2020,Central Pacific Bank,HI-01
19220.0,Kailua,HI,96734,611430,Corporation,Unanswered,Unanswered,Unanswered,2,2020-04-30,FIRST HAWAIIAN BANK,HI-02
1000.0,Honolulu,HI,96816,445299,Independent Contractors,Unanswered,Unanswered,Unanswered,0,06/27/2020,Celtic Bank Corporation,HI-01
31600.0,Honolulu,HI,96815,451130,Sole Proprietorship,Asian,Male Owned,Unanswered,2,04/29/2020,"American Savings Bank, FSB",HI-01
7142.0,Honolulu,HI,96817,448150,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,06/05/2020,WebBank,HI-01
44400.0,HONOLULU,HI,96848,813410,Non-Profit Organization,Unknown,,Unanswered,1,05/06/2020,"American Savings Bank, FSB(First State Bank)",HI-01
2140.0,WAIPAHU,HI,96797,711310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/03/2020,Bank of Hawaii,HI-01
12000.0,HAWI,HI,96719,453220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-02
16300.0,WAIANAE,HI,96792,445110,Corporation,Unanswered,Unanswered,Unanswered,5,04/07/2020,Central Pacific Bank,HI-02
21400.0,HONOLULU,HI,96817,236115,Corporation,Unknown,,Unanswered,0,05/03/2020,"American Savings Bank, FSB(First State Bank)",HI-01
77400.0,HONOLULU,HI,96817,561520,Limited  Liability Company(LLC),Unknown,,Unanswered,9,04/07/2020,FIRST HAWAIIAN BANK,HI-01
9500.0,KAUNAKAKAI,HI,96748,531312,Partnership,Unanswered,Unanswered,Unanswered,9,04/15/2020,Central Pacific Bank,HI-02
16800.0,KAMUELA,HI,96743,238320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,5,05/07/2020,"American Savings Bank, FSB(First State Bank)",HI-02
21875.0,KULA,HI,96790,523930,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,04/11/2020,Bank of Hawaii,HI-02
5400.0,HONOLULU,HI,96817,722513,Sole Proprietorship,Unknown,,Unanswered,1,05/01/2020,"American Savings Bank, FSB(First State Bank)",HI-01
1200.0,KILAUEA,HI,96754,561720,Corporation,Unanswered,Unanswered,Unanswered,1,04/10/2020,FIRST HAWAIIAN BANK,HI-02
20410.0,Mililani,HI,96789,812990,Independent Contractors,Unanswered,Unanswered,Unanswered,1,06/25/2020,WebBank,HI-01
20625.0,HONOLULU,HI,96813,722511,Subchapter S Corporation,Unknown,,Unanswered,9,04/27/2020,FIRST HAWAIIAN BANK,HI-01
9800.0,WAIANAE,HI,96792,532111,Corporation,Unanswered,Unanswered,Unanswered,1,04/29/2020,Central Pacific Bank,HI-02
40250.0,Princeville,HI,96722,812990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,2,05/01/2020,WebBank,HI-02
41700.0,HALEIWA,HI,96712,713990,Corporation,Unanswered,Unanswered,Unanswered,7,04/07/2020,"American Savings Bank, FSB(First State Bank)",HI-02
54165.0,HONOLULU,HI,96816,541110,Limited  Liability Company(LLC),Unknown,,Unanswered,,04/10/2020,Bank of Hawaii,HI-01
25162.0,KEAAU,HI,96749,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,7,2020-04-30,FIRST HAWAIIAN BANK,HI-02
35200.0,KAHULUI,HI,96732,813110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,22,04/09/2020,Central Pacific Bank,HI-02
30800.0,HONOLULU,HI,96813,541511,Corporation,Unknown,,Unanswered,2,04/09/2020,FIRST HAWAIIAN BANK,HI-01
23615.0,HAIKU,HI,96708,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,3,04/27/2020,Bank of Hawaii,HI-02
62500.0,HONOLULU,HI,96815,923130,Non-Profit Organization,Unknown,,Unanswered,3,04/05/2020,Bank of Hawaii,HI-01
108500.0,KAPOLEI,HI,96707,321911,Corporation,Unanswered,Unanswered,Unanswered,9,04/03/2020,"American Savings Bank, FSB(First State Bank)",HI-02
127800.0,KAILUA,HI,96734,621111,Corporation,Unanswered,Unanswered,Unanswered,9,04/08/2020,Central Pacific Bank,HI-02
45200.0,HONOLULU,HI,96814,339114,Limited  Liability Company(LLC),Unknown,,Unanswered,2,04/08/2020,Central Pacific Bank,HI-01
75700.0,HONOLULU,HI,96814,561499,Corporation,Unknown,,Unanswered,3,04/03/2020,"American Savings Bank, FSB(First State Bank)",HI-01
13280.0,Kaneohe,HI,96744,311811,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,2020-04-30,Central Pacific Bank,HI-02
2225.0,KUALAPUU,HI,96757,541219,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,05/16/2020,Bank of Hawaii,HI-02
95061.0,KEALAKEKUA,HI,96750,112910,Corporation,White,Male Owned,Non-Veteran,,06/02/2020,Bank of Hawaii,HI-02
23501.0,HILO,HI,96721,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,10,2020-04-30,FIRST HAWAIIAN BANK,HI-02
14600.0,Honolulu,HI,96817,611620,Corporation,Unanswered,Unanswered,Unanswered,2,05/01/2020,FIRST HAWAIIAN BANK,HI-01
10000.0,WAIPAHU,HI,96797,323111,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,3,04/10/2020,Central Pacific Bank,HI-01
20240.0,HILO,HI,96720,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2,2020-04-30,FIRST HAWAIIAN BANK,HI-02
8105.0,HONOLULU,HI,96817,812990,Limited  Liability Company(LLC),Unanswered,Female,Unanswered,1,04/28/2020,HawaiiUSA FCU,HI-01
7521.0,Honolulu,HI,96816,561110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/19/2020,FIRST HAWAIIAN BANK,HI-01
20832.0,KAILUA KONA,HI,96740,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/07/2020,Bank of Hawaii,HI-02
10000.0,HILO,HI,96721,111336,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,04/16/2020,Bank of Hawaii,HI-02
51875.0,WAIANAE,HI,96792,541110,Corporation,Unanswered,Unanswered,Unanswered,6,04/27/2020,Bank of Hawaii,HI-02
33000.0,LIHUE,HI,96766,453110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,04/13/2020,Kaua'i Government Employees' FCU;,HI-02
41300.0,PEARL CITY,HI,96782,561990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,4,04/28/2020,"American Savings Bank, FSB(First State Bank)",HI-01
5300.0,MAKAWAO,HI,96768,531210,Corporation,Unanswered,Unanswered,Unanswered,1,05/03/2020,"American Savings Bank, FSB(First State Bank)",HI-02
55710.0,HONOLULU,HI,96817,447110,Subchapter S Corporation,Unknown,,Unanswered,14,04/07/2020,Bank of Hawaii,HI-01
119800.0,LAHAINA,HI,96761,323113,Corporation,White,Male Owned,Non-Veteran,16,04/09/2020,Central Pacific Bank,HI-02
6012.0,Hilo,HI,96720,442299,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,3,04/28/2020,FIRST HAWAIIAN BANK,HI-02
58046.0,HONOLULU,HI,96817,424490,Corporation,Unknown,,Unanswered,0,2020-04-30,Central Pacific Bank,HI-01
4300.0,Honolulu,HI,96813,999990,Corporation,Unanswered,Unanswered,Unanswered,1,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-01
5400.0,Honolulu,HI,96813,722511,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,2020-04-30,Central Pacific Bank,HI-01
8432.0,Kaneohe,HI,96744,561720,Sole Proprietorship,Unanswered,Unanswered,Unanswered,5,05/05/2020,WebBank,HI-02
17500.0,HILO,HI,96720,621112,Corporation,Unanswered,Unanswered,Unanswered,1,04/15/2020,"American Savings Bank, FSB(First State Bank)",HI-02
7200.0,KEAAU,HI,96749,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/12/2020,"American Savings Bank, FSB(First State Bank)",HI-02
15000.0,Pearl City,HI,96782,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/26/2020,Central Pacific Bank,HI-01
27200.0,HONOLULU,HI,96826,541490,Limited  Liability Company(LLC),Unknown,,Unanswered,1,04/05/2020,"ASB, FSB",HI-01
24000.0,HONOLULU,HI,96819,811310,Corporation,Unanswered,Male Owned;,Non-Veteran,,04/15/2020,Central Pacific Bank,HI-01
2535.0,HILO,HI,96720,624410,Sole Proprietorship,Unanswered,Female Owned,Unanswered,1,06/04/2020,HawaiiUSA FCU,HI-02
2923.05,Honolulu,HI,96814,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/20/2020,Celtic Bank Corporation,HI-01
13092.0,HONOLULU,HI,96837,541990,Limited  Liability Company(LLC),Unknown,,Unanswered,,06/19/2020,Bank of Hawaii,HI-01
11660.0,KILAUEA,HI,96754,236115,Corporation,Unanswered,Unanswered,Unanswered,3,04/27/2020,Bank of Hawaii,HI-02
8100.0,KIHEI,HI,96753,561520,Corporation,Unanswered,Unanswered,Unanswered,1,04/10/2020,Central Pacific Bank,HI-02
51262.5,Honolulu,HI,96819,541519,Corporation,Unanswered,Unanswered,Unanswered,4,04/27/2020,FIRST HAWAIIAN BANK,HI-01
47500.0,EWA BEACH,HI,96706,337110,Subchapter S Corporation,Unknown,Unanswered,Unanswered,4,04/16/2020,Central Pacific Bank,HI-01
2115.0,HONOLULU,HI,96819,561520,Limited  Liability Company(LLC),Unknown,,Unanswered,1,05/07/2020,Bank of Hawaii,HI-01
4167.0,LAHAINA,HI,96761,237990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,05/12/2020,Bank of Hawaii,HI-02
64600.0,HONOLULU,HI,96813,541213,Limited  Liability Company(LLC),Asian,Female,Non-Veteran,5,04/05/2020,"ASB, FSB",HI-01
14233.0,KAHULUI,HI,96732,238350,Corporation,Unanswered,Unanswered,Unanswered,0,05/04/2020,Central Pacific Bank,HI-02
24455.0,KIHEI,HI,96753,531320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,04/06/2020,Bank of Hawaii,HI-02
27400.0,KILAUEA,HI,96754,453220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,3,04/05/2020,Central Pacific Bank,HI-02
10297.0,HANALEI,HI,96714,721199,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/01/2020,"BOA, National Association",HI-02
90695.0,KIHEI,HI,96753,339113,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,7,04/28/2020,Intuit Financing Inc.,HI-02
33500.0,HONOLULU,HI,96817,722515,Corporation,Unknown,,Unanswered,4,04/29/2020,FIRST HAWAIIAN BANK,HI-01
38900.0,HONOLULU,HI,96814,813110,Non-Profit Organization,Unknown,,Unanswered,5,04/12/2020,"American Savings Bank, FSB(First State Bank)",HI-01
27740.0,Wailuku,HI,96793,722330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,0,2020-04-30,Central Pacific Bank,HI-02
5000.0,HONOLULU,HI,96818,315210,Sole Proprietorship,Unknown,,Unanswered,0,05/11/2020,Central Pacific Bank,HI-01
84600.0,KAPAA,HI,96746,562111,Corporation,Unanswered,Unanswered,Unanswered,12,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-02
9797.0,Honolulu,HI,96817,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,2,2020-04-30,FIRST HAWAIIAN BANK,HI-01
33500.0,HONOLULU,HI,96817,621111,Corporation,Asian,Male Owned;,Non-Veteran,3,2020-04-30,FIRST HAWAIIAN BANK,HI-01
4200.0,MAKAWAO,HI,96768,624410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,04/28/2020,"American Savings Bank, FSB(First State Bank)",HI-02
24000.0,AIEA,HI,96701,424990,Corporation,Unanswered,Unanswered,Unanswered,3,05/08/2020,"American Savings Bank, FSB(First State Bank)",HI-01
6800.0,HONOLULU,HI,96821,444190,Corporation,Unknown,,Unanswered,1,04/05/2020,"ASB, FSB",HI-01
6250.0,Honolulu,HI,96813,561990,Corporation,Unanswered,Unanswered,Unanswered,0,05/07/2020,Central Pacific Bank,HI-01
8000.0,MILILANI,HI,96789,813110,Professional Association,Asian,Male Owned,Unanswered,2,04/28/2020,Ohana Pacific Bank,HI-01
63600.0,HONOLULU,HI,96813,541110,Corporation,Unknown,,Unanswered,3,04/28/2020,Central Pacific Bank,HI-01
13300.0,HONOLULU,HI,96813,541213,Corporation,Unknown,,Unanswered,4,04/03/2020,Central Pacific Bank,HI-01
8625.0,HONOLULU,HI,96821,722513,Limited  Liability Company(LLC),Unknown,,Unanswered,4,04/27/2020,Bank of Hawaii,HI-01
111500.0,AIEA,HI,96701,813211,Non-Profit Organization,Unanswered,Unanswered,Unanswered,18,04/11/2020,Central Pacific Bank,HI-01
93750.0,LIHUE,HI,96766,621111,Corporation,Unanswered,Unanswered,Unanswered,5,04/27/2020,Bank of Hawaii,HI-02
17800.0,HONOLULUu,HI,96822,541618,Self-Employed Individuals,Unanswered,Male Owned,Non-Veteran,,04/16/2020,Central Pacific Bank,HI-01
38982.5,HONOLULU,HI,96814,487110,Corporation,Unknown,,Unanswered,10,2020-04-30,FIRST HAWAIIAN BANK,HI-01
22400.0,HONOLULU,HI,96819,323113,Limited  Liability Company(LLC),Unknown,,Unanswered,2,04/04/2020,"American Savings Bank, FSB(First State Bank)",HI-01
5300.0,HONOLULU,HI,96816,999990,Limited  Liability Company(LLC),Unknown,,Unanswered,1,04/28/2020,Central Pacific Bank,HI-01
70200.0,LIHUE,HI,96766,444190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,04/13/2020,Bank of Hawaii,HI-02
24692.5,HILO,HI,96720,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,8,04/28/2020,FIRST HAWAIIAN BANK,HI-02
48750.0,Hilo,HI,96720,238210,Corporation,Unanswered,Unanswered,Unanswered,0,04/29/2020,Central Pacific Bank,HI-02
7852.55,Wailuku,HI,96793,442299,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/06/2020,Celtic Bank Corporation,HI-02
92900.0,WAIPAHU,HI,96797,621111,Corporation,Unanswered,Unanswered,Unanswered,6,04/15/2020,FIRST HAWAIIAN BANK,HI-01
139600.0,PUUNENE,HI,96784,481211,Corporation,Unanswered,Unanswered,Unanswered,7,04/11/2020,1st Source Bank,HI-02
8100.0,Kailua,HI,96734,531390,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-02
95900.0,HONOLULU,HI,96816,624190,Non-Profit Organization,Unknown,,Unanswered,8,04/05/2020,Bank of Hawaii,HI-01
37900.0,HONOLULU,HI,96813,424990,Limited  Liability Company(LLC),Unknown,,Unanswered,6,04/05/2020,"ASB, FSB",HI-01
16032.0,HONOLULU,HI,96818,561720,Subchapter S Corporation,Unknown,,Unanswered,,06/10/2020,Bank of Hawaii,HI-01
32500.0,WAIALUA,HI,96791,314999,Corporation,Unanswered,Unanswered,Unanswered,,04/12/2020,Bank of Hawaii,HI-02
9400.0,LAHAINA,HI,96761,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/08/2020,"American Savings Bank, FSB(First State Bank)",HI-02
7912.0,WAILUKU,HI,96793,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/12/2020,Bank of Hawaii,HI-02
16875.0,Lahaina,HI,96761,999990,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,1,05/03/2020,Cross River Bank,HI-02
2995.0,HONOLULU,HI,96814,722511,Subchapter S Corporation,Unknown,,Unanswered,2,06/05/2020,FIRST HAWAIIAN BANK,HI-01
20000.0,HONOLULU,HI,96813,541211,Corporation,Unknown,,Unanswered,4,04/06/2020,Central Pacific Bank,HI-01
133700.0,HONOLULU,HI,96814,424910,Corporation,Unknown,,Unanswered,13,04/03/2020,"American Savings Bank, FSB(First State Bank)",HI-01
6659.0,KILAUEA,HI,96754,541320,Corporation,Unanswered,Unanswered,Unanswered,3,04/27/2020,FIRST HAWAIIAN BANK,HI-02
21400.0,Honolulu,HI,96825,722513,Corporation,Unanswered,Unanswered,Non-Veteran,3,05/05/2020,Hawaii National Bank.,HI-01
20800.0,HONOLULU,HI,96825,541990,Limited  Liability Company(LLC),Unanswered,Male Owned;,Unanswered,1,04/04/2020,BankVista,HI-01
29500.0,LIHUE,HI,96766,541211,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,3,04/07/2020,Central Pacific Bank,HI-02
35695.0,HONOLULU,HI,96814,339910,Corporation,Unknown,,Unanswered,3,04/28/2020,FIRST HAWAIIAN BANK,HI-01
28000.0,HONOLULU,HI,96815,531210,Limited  Liability Company(LLC),Unanswered,Female,Unanswered,16,04/05/2020,Central Pacific Bank,HI-01
40200.0,HONOLULU,HI,96814,722515,Limited  Liability Company(LLC),Unknown,,Unanswered,3,04/16/2020,Central Pacific Bank,HI-01
58300.0,KAILUA,HI,96734,523930,Sole Proprietorship,Unanswered,Unanswered,Unanswered,3,04/14/2020,FIRST HAWAIIAN BANK,HI-02
52600.0,HONOLULU,HI,96813,561110,Corporation,Hispanic,Male Owned;,Non-Veteran,4,04/05/2020,Central Pacific Bank,HI-01
72092.0,KAMUELA,HI,96743,447110,Corporation,Unanswered,Unanswered,Unanswered,11,04/27/2020,Bank of Hawaii,HI-02
8202.0,KAILUA,HI,96734,541219,Corporation,Unanswered,Unanswered,Unanswered,1,04/27/2020,Bank of Hawaii,HI-02
43800.0,WAIPAHU,HI,96797,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,12,04/11/2020,Central Pacific Bank,HI-01
1923.57,Kailua kona,HI,96740,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/23/2020,Celtic Bank Corporation,HI-02
29375.0,KULA,HI,96790,561790,Corporation,Unanswered,Unanswered,Unanswered,5,04/27/2020,Bank of Hawaii,HI-02
29100.0,HONOLULU,HI,96813,621111,Corporation,Unknown,,Unanswered,3,04/11/2020,Central Pacific Bank,HI-01
65700.0,MILILANI,HI,96789,335121,Corporation,Unanswered,Unanswered,Unanswered,8,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-01
20000.0,KAILUA,HI,96734,722511,Corporation,Unanswered,Unanswered,Unanswered,5,05/05/2020,"American Savings Bank, FSB(First State Bank)",HI-02
53400.0,HONOLULU,HI,96821,999990,Limited  Liability Company(LLC),Unknown,,Unanswered,10,04/04/2020,Central Pacific Bank,HI-01
82500.0,KAHULUI,HI,96732,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,20,04/07/2020,FIRST BANK OF OWASSO,HI-02
8506.0,Honolulu,HI,96825,531210,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1,07/15/2020,"Kabbage, Inc.",HI-01
15000.0,WAIPAHU,HI,96797,445120,Corporation,Asian,Male Owned,Non-Veteran,2,04/10/2020,Ohana Pacific Bank,HI-01
3109.0,HONOLULU,HI,96818,485310,Self-Employed Individuals,Unknown,,Unanswered,1,05/08/2020,"Kabbage, Inc.",HI-01
12200.0,Kailua,HI,96734,621210,Corporation,Unanswered,Unanswered,Unanswered,1,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-02
11300.0,Kailua,HI,96734,541921,Sole Proprietorship,White,Male Owned,Unanswered,1,05/06/2020,Hawaii National Bank.,HI-02
7952.5,KAILUA KONA,HI,96740,487210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1,08/01/2020,Hawaii Community FCU,HI-02
69300.0,HONOLULU,HI,96813,722310,Corporation,Unknown,,Unanswered,13,04/03/2020,FIRST HAWAIIAN BANK,HI-01
87100.0,Ocean View,HI,96737,238210,Corporation,Unanswered,Unanswered,Unanswered,8,04/28/2020,FIRST HAWAIIAN BANK,HI-02
74900.0,Wailuku,HI,96793,238210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,9,05/11/2020,Hawaii National Bank.,HI-02
90900.0,Hilo,HI,96720,621340,Corporation,Asian,Female Owned,Non-Veteran,9,04/14/2020,Hawaii National Bank.,HI-02
20800.0,KANEOHE,HI,96744,812910,Sole Proprietorship,Unanswered,Male Owned,Veteran,5,04/29/2020,"American Savings Bank, FSB",HI-02
32500.0,HONOLULU,HI,96816,551114,Corporation,Unknown,,Unanswered,1,04/07/2020,FIRST HAWAIIAN BANK,HI-01
84947.0,WAIKOLOA,HI,96738,524114,Non-Profit Organization,Unanswered,Unanswered,Unanswered,20,2020-04-30,Cross River Bank,HI-02
27200.0,HONOLULU,HI,96817,621112,Corporation,Unknown,,Unanswered,0,04/05/2020,"ASB, FSB",HI-01
4200.0,HONOLULU,HI,96814,531210,Corporation,Unknown,,Unanswered,1,04/28/2020,"American Savings Bank, FSB(First State Bank)",HI-01
13750.0,PEARL CITY,HI,96782,511210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,04/08/2020,Bank of Hawaii,HI-01
70000.0,LAHAINA,HI,96761,621111,Corporation,Unanswered,Unanswered,Unanswered,2,04/07/2020,Central Pacific Bank,HI-02
1500.0,KANEOHE,HI,96744,453220,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,1,04/29/2020,Central Pacific Bank,HI-02
26500.0,Kona,HI,96740,611620,Corporation,Unanswered,Unanswered,Non-Veteran,3,2020-04-30,Seacoast Commerce Bank,HI-02
7428.0,Honolulu,HI,96815,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/15/2020,Cross River Bank,HI-01
8300.0,KIHEI,HI,96753,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2,05/14/2020,"American Savings Bank, FSB(First State Bank)",HI-02
2109.0,Honolulu,HI,96813,453110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,06/15/2020,FIRST HAWAIIAN BANK,HI-01
44407.0,MAKAWAO,HI,96768,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,,04/28/2020,Bank of Hawaii,HI-02
56690.0,EWA BEACH,HI,96706,238220,Limited  Liability Company(LLC),Unknown,Female Owned,Non-Veteran,6,04/27/2020,Bank of Hawaii,HI-01
84600.0,EWA BEACH,HI,96706,621210,Limited  Liability Company(LLC),Unknown,Unanswered,Unanswered,14,04/28/2020,Central Pacific Bank,HI-01
56652.5,Kailua,HI,96734,446199,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,3,04/15/2020,FIRST HAWAIIAN BANK,HI-02
1800.0,HONOLULU,HI,96821,812112,Sole Proprietorship,Unknown,,Unanswered,1,04/16/2020,Central Pacific Bank,HI-01
35530.0,HILO,HI,96720,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,04/15/2020,Bank of Hawaii,HI-02
7200.0,HONOLULU,HI,96816,722410,Limited  Liability Company(LLC),Unknown,,Unanswered,2,04/12/2020,Central Pacific Bank,HI-01
15700.0,CAPTAIN COOK,HI,96704,238350,Subchapter S Corporation,Unknown,Unanswered,Unanswered,3,04/11/2020,"American Savings Bank, FSB(First State Bank)",HI-02
24817.0,HONOLULU,HI,96816,423940,Corporation,Unknown,,Unanswered,5,05/19/2020,Bank of Hawaii,HI-01
20900.0,HONOLULU,HI,96814,999990,Independent Contractors,Unknown,,Unanswered,1,04/28/2020,Central Pacific Bank,HI-01
66805.0,KAHULUI,HI,96732,311352,Corporation,Unanswered,Unanswered,Unanswered,7,04/07/2020,Bank of Hawaii,HI-02
33300.0,AIEA,HI,96701,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,5,04/10/2020,Ohana Pacific Bank,HI-01
20832.0,Kihei,HI,96753,812990,Independent Contractors,Unanswered,Unanswered,Unanswered,,05/21/2020,Celtic Bank Corporation,HI-02
28100.0,WAIPAHU,HI,96797,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,3,04/06/2020,"ASB, FSB",HI-01
2514.46,Honolulu,HI,96813,485310,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,0,05/13/2020,Celtic Bank Corporation,HI-01
7402.7,KAPAA,HI,96746,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1,05/11/2020,Kaua'i Government Employees' FCU;,HI-02
44000.0,KAPOLEI,HI,96707,813410,Non-Profit Organization,Unanswered,Female Owned,Unanswered,8,04/09/2020,HawaiiUSA FCU,HI-02
148400.0,HONOLULU,HI,96814,541211,Corporation,Unknown,,Unanswered,7,04/07/2020,FIRST HAWAIIAN BANK,HI-01
73600.0,KAPOLEI,HI,96707,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,24,05/01/2020,FIRST HAWAIIAN BANK,HI-02
67971.0,Honolulu,HI,96826,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,12,05/06/2020,"Kabbage, Inc.",HI-01
100000.0,LIHUE,HI,96766,424480,Corporation,Unanswered,Unanswered,Unanswered,14,04/28/2020,Central Pacific Bank,HI-02
6000.0,Honolulu,HI,96821,541921,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0,05/01/2020,Central Pacific Bank,HI-01
4495.0,KAILUA KONA,HI,96740,541611,Independent Contractors,Unanswered,Unanswered,Unanswered,,04/14/2020,Bank of Hawaii,HI-02
104700.0,HONOLULU,HI,96814,541110,Limited  Liability Company(LLC),Hispanic,Female,Unanswered,11,04/04/2020,Hawaii National Bank.,HI-01
29362.0,LIHUE,HI,96766,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,8,05/11/2020,Bank of Hawaii,HI-02
112900.0,KAPOLEI,HI,96709,321214,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,20,04/14/2020,Central Pacific Bank,HI-02
47600.0,LIHUE,HI,96766,522390,Corporation,Unanswered,Male Owned,Unanswered,7,04/04/2020,Evolve Bank & Trust,HI-02
3225.0,KIHEI,HI,96753,713940,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,7,05/04/2020,Bank of Hawaii,HI-02
4007.0,Pearl City,HI,96782,812990,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1,08/04/2020,"Kabbage, Inc.",HI-01
3875.0,HONOLULU,HI,96814,512110,Sole Proprietorship,Unknown,,Unanswered,1,2020-04-30,"BOA, National Association",HI-01
12249.0,Kapaa,HI,96746,531210,Corporation,Unanswered,Unanswered,Unanswered,1,05/21/2020,Gather FCU,HI-02
12702.0,KAILUA-KONA,HI,96740,561790,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2,04/27/2020,Bank of Hawaii,HI-02
38900.0,KAILUA KONA,HI,96740,487210,Corporation,Unanswered,Unanswered,Unanswered,4,04/27/2020,"American Savings Bank, FSB(First State Bank)",HI-02
